YYYYMMDD,Hour,WindSpeed,Temperature,PrecipitationAmount,PrecipitationDuration,GlobalRadiation,AirPressure,CloudCover
2021-01-23,3,30,21,-1,0,0.0,9946,8
2021-01-23,4,30,26,0,0,0.0,9940,8
2021-01-23,5,40,24,0,0,0.0,9940,8
2021-01-23,6,40,33,0,0,0.0,9938,8
2021-01-23,7,50,37,0,0,0.0,9939,8
2021-01-23,8,50,36,0,0,1.0,9943,7
2021-01-23,9,40,38,0,0,7.0,9945,8
2021-01-23,10,40,40,-1,0,11.0,9945,8
2021-01-23,11,40,43,-1,0,31.0,9946,7
2021-01-23,12,40,47,0,0,49.0,9945,8
2021-01-23,13,30,52,0,0,49.0,9938,8
2021-01-23,14,20,49,0,0,42.0,9938,8
2021-01-23,15,20,45,0,0,24.0,9936,8
2021-01-23,16,20,39,0,0,8.0,9938,8
2021-01-23,17,10,21,0,0,0.0,9936,8
2021-01-23,18,10,15,0,0,0.0,9936,8
2021-01-23,19,20,25,0,0,0.0,9936,8
2021-01-23,20,20,27,0,0,0.0,9937,8
2021-01-23,21,20,26,0,0,0.0,9937,8
2021-01-23,22,20,26,1,3,0.0,9938,8
2021-01-23,23,20,28,2,10,0.0,9940,8
2021-01-23,24,10,27,1,8,0.0,9939,8
2021-01-24,1,20,26,-1,0,0.0,9942,8
2021-01-24,2,10,21,0,0,0.0,9946,8
2021-01-24,3,10,24,0,0,0.0,9952,8
2021-01-24,4,20,26,0,0,0.0,9958,8
2021-01-24,5,20,25,-1,0,0.0,9963,8
2021-01-24,6,20,19,-1,0,0.0,9968,8
2021-01-24,7,20,12,0,0,0.0,9974,8
2021-01-24,8,20,6,0,0,1.0,9982,3
2021-01-24,9,10,17,0,0,19.0,9987,4
2021-01-24,10,30,33,0,0,64.0,9992,0
2021-01-24,11,30,52,0,0,102.0,9994,6
2021-01-24,12,20,52,1,2,67.0,9993,4
2021-01-24,13,30,51,0,0,57.0,9992,7
2021-01-24,14,40,43,0,0,39.0,9990,8
2021-01-24,15,30,37,0,0,18.0,9991,8
2021-01-24,16,30,30,0,0,8.0,9991,8
2021-01-24,17,20,25,0,0,0.0,9990,8
2021-01-24,18,20,17,0,0,0.0,9988,8
2021-01-24,19,20,14,0,0,0.0,9985,8
2021-01-24,20,30,13,0,0,0.0,9984,8
2021-01-24,21,20,10,0,0,0.0,9982,8
2021-01-24,22,20,8,0,0,0.0,9981,8
2021-01-24,23,20,5,0,0,0.0,9983,8
2021-01-24,24,30,3,0,0,0.0,9984,8
2021-01-25,1,20,-1,-1,0,0.0,9987,8
2021-01-25,2,20,1,0,0,0.0,9991,8
2021-01-25,3,20,3,0,0,0.0,9995,8
2021-01-25,4,20,-3,0,0,0.0,10000,8
2021-01-25,5,20,-9,0,0,0.0,10007,8
2021-01-25,6,20,-12,0,0,0.0,10014,8
2021-01-25,7,10,-24,0,0,0.0,10021,2
2021-01-25,8,10,-27,0,0,3.0,10032,0
2021-01-25,9,10,0,0,0,47.0,10040,0
2021-01-25,10,10,29,0,0,72.0,10048,0
2021-01-25,11,20,40,0,0,96.0,10056,3
2021-01-25,12,20,53,0,0,111.0,10059,3
2021-01-25,13,30,55,0,0,105.0,10061,3
2021-01-25,14,30,48,-1,0,40.0,10065,7
2021-01-25,15,30,47,-1,0,26.0,10068,8
2021-01-25,16,30,40,0,0,7.0,10073,8
2021-01-25,17,40,40,0,0,0.0,10077,8
2021-01-25,18,40,36,1,7,0.0,10078,8
2021-01-25,19,40,37,4,6,0.0,10079,8
2021-01-25,20,40,30,9,3,0.0,10081,8
2021-01-25,21,50,48,0,0,0.0,10082,8
2021-01-25,22,50,34,13,5,0.0,10085,8
2021-01-25,23,50,36,1,2,0.0,10088,7
2021-01-25,24,50,44,1,1,0.0,10091,8
2021-01-26,1,50,39,5,3,0.0,10095,4
2021-01-26,2,50,41,-1,0,0.0,10103,3
2021-01-26,3,50,40,0,0,0.0,10110,1
2021-01-26,4,50,43,0,0,0.0,10117,3
2021-01-26,5,40,44,0,0,0.0,10123,3
2021-01-26,6,40,41,3,4,0.0,10132,7
2021-01-26,7,40,42,-1,0,0.0,10141,6
2021-01-26,8,30,42,0,0,2.0,10151,6
2021-01-26,9,30,43,1,2,25.0,10160,8
2021-01-26,10,30,51,-1,0,38.0,10168,7
2021-01-26,11,20,57,-1,0,56.0,10172,8
2021-01-26,12,40,59,0,0,60.0,10170,8
2021-01-26,13,40,59,-1,0,79.0,10170,8
2021-01-26,14,40,63,-1,0,48.0,10173,7
2021-01-26,15,40,65,0,0,53.0,10176,6
2021-01-26,16,30,51,0,0,18.0,10175,7
2021-01-26,17,30,41,0,0,0.0,10175,8
2021-01-26,18,30,42,0,0,0.0,10173,8
2021-01-26,19,30,42,0,0,0.0,10169,8
2021-01-26,20,40,41,0,0,0.0,10167,8
2021-01-26,21,40,38,0,0,0.0,10164,8
2021-01-26,22,40,35,0,0,0.0,10160,8
2021-01-26,23,30,31,0,0,0.0,10156,8
2021-01-26,24,40,29,0,0,0.0,10151,8
2021-01-27,1,60,26,-1,0,0.0,10146,8
2021-01-27,2,50,22,-1,0,0.0,10132,7
2021-01-27,3,50,23,-1,0,0.0,10122,8
2021-01-27,4,60,20,0,0,0.0,10115,8
2021-01-27,5,50,17,1,4,0.0,10104,8
2021-01-27,6,40,18,2,5,0.0,10100,8
2021-01-27,7,40,20,5,10,0.0,10092,8
2021-01-27,8,50,23,-1,0,0.0,10093,8
2021-01-27,9,50,27,1,3,3.0,10094,8
2021-01-27,10,50,34,3,9,9.0,10098,8
2021-01-27,11,40,43,1,5,14.0,10100,8
2021-01-27,12,30,53,-1,0,21.0,10098,8
2021-01-27,13,30,57,-1,0,18.0,10100,8
2021-01-27,14,30,66,-1,0,22.0,10101,8
2021-01-27,15,30,67,0,0,13.0,10102,8
2021-01-27,16,30,69,0,0,3.0,10103,8
2021-01-27,17,30,68,-1,0,0.0,10105,8
2021-01-27,18,20,68,0,0,0.0,10105,8
2021-01-27,19,20,68,0,0,0.0,10105,8
2021-01-27,20,30,69,0,0,0.0,10106,8
2021-01-27,21,30,69,0,0,0.0,10107,8
2021-01-27,22,20,70,0,0,0.0,10106,8
2021-01-27,23,20,68,0,0,0.0,10106,8
2021-01-27,24,20,67,0,0,0.0,10102,8
2021-01-28,1,10,63,0,0,0.0,10092,8
2021-01-28,2,10,54,0,0,0.0,10084,8
2021-01-28,3,10,56,0,0,0.0,10073,9
2021-01-28,4,10,55,0,0,0.0,10066,9
2021-01-28,5,20,57,0,0,0.0,10049,8
2021-01-28,6,30,56,4,5,0.0,10035,8
2021-01-28,7,30,56,17,10,0.0,10024,8
2021-01-28,8,40,54,19,10,0.0,10014,8
2021-01-28,9,40,52,18,10,3.0,10006,8
2021-01-28,10,40,51,17,10,6.0,10002,8
2021-01-28,11,40,52,21,10,8.0,10001,8
2021-01-28,12,40,55,1,3,16.0,9996,8
2021-01-28,13,40,56,-1,0,12.0,10001,8
2021-01-28,14,30,55,1,5,12.0,10005,8
2021-01-28,15,30,55,0,0,9.0,10008,8
2021-01-28,16,20,54,0,0,3.0,10021,8
2021-01-28,17,30,51,0,0,0.0,10020,8
2021-01-28,18,30,46,0,0,0.0,10021,8
2021-01-28,19,30,43,0,0,0.0,10021,8
2021-01-28,20,30,42,1,3,0.0,10020,8
2021-01-28,21,30,41,-1,0,0.0,10013,8
2021-01-28,22,30,40,1,2,0.0,10007,8
2021-01-28,23,30,43,2,4,0.0,9999,8
2021-01-28,24,30,47,0,0,0.0,9983,9
2021-01-29,1,30,51,1,1,0.0,9967,9
2021-01-29,2,30,55,6,8,0.0,9953,8
2021-01-29,3,30,61,4,10,0.0,9934,8
2021-01-29,4,30,69,10,10,0.0,9919,8
2021-01-29,5,30,85,14,10,0.0,9911,8
2021-01-29,6,50,88,19,10,0.0,9909,8
2021-01-29,7,50,87,11,10,0.0,9911,8
2021-01-29,8,60,90,25,10,0.0,9919,8
2021-01-29,9,70,87,10,7,3.0,9927,8
2021-01-29,10,70,93,-1,0,22.0,9934,8
2021-01-29,11,60,100,0,0,51.0,9938,8
2021-01-29,12,60,95,0,0,40.0,9942,8
2021-01-29,13,60,93,0,0,32.0,9941,8
2021-01-29,14,50,96,0,0,32.0,9940,8
2021-01-29,15,60,94,0,0,19.0,9943,8
2021-01-29,16,50,91,0,0,9.0,9948,8
2021-01-29,17,60,91,0,0,0.0,9954,8
2021-01-29,18,70,81,0,0,0.0,9958,8
2021-01-29,19,70,72,0,0,0.0,9968,8
2021-01-29,20,60,62,0,0,0.0,9985,8
2021-01-29,21,50,49,0,0,0.0,9998,8
2021-01-29,22,40,35,-1,0,0.0,10005,8
2021-01-29,23,50,24,-1,0,0.0,10017,8
2021-01-29,24,40,20,0,0,0.0,10022,8
2021-01-30,1,40,15,0,0,0.0,10024,8
2021-01-30,2,60,7,0,0,0.0,10028,8
2021-01-30,3,50,7,0,0,0.0,10029,8
2021-01-30,4,50,6,0,0,0.0,10033,8
2021-01-30,5,40,-2,0,0,0.0,10030,7
2021-01-30,6,40,-2,0,0,0.0,10028,7
2021-01-30,7,50,3,0,0,0.0,10029,8
2021-01-30,8,60,3,0,0,3.0,10029,8
2021-01-30,9,60,6,0,0,17.0,10026,8
2021-01-30,10,70,9,0,0,33.0,10026,8
2021-01-30,11,70,14,0,0,48.0,10024,8
2021-01-30,12,70,17,0,0,51.0,10020,8
2021-01-30,13,60,21,0,0,51.0,10013,8
2021-01-30,14,60,20,0,0,32.0,10012,8
2021-01-30,15,60,18,0,0,24.0,10012,8
2021-01-30,16,60,13,0,0,11.0,10018,8
2021-01-30,17,50,8,0,0,1.0,10023,8
2021-01-30,18,50,4,0,0,0.0,10029,8
2021-01-30,19,50,0,0,0,0.0,10032,8
2021-01-30,20,50,-6,0,0,0.0,10036,8
2021-01-30,21,50,-13,0,0,0.0,10040,8
2021-01-30,22,50,-17,0,0,0.0,10044,8
2021-01-30,23,40,-21,0,0,0.0,10044,8
2021-01-30,24,30,-25,0,0,0.0,10047,4
2021-01-31,1,30,-29,0,0,0.0,10051,0
2021-01-31,2,20,-33,0,0,0.0,10051,0
2021-01-31,3,30,-38,0,0,0.0,10049,0
2021-01-31,4,20,-44,0,0,0.0,10050,0
2021-01-31,5,30,-44,0,0,0.0,10050,2
2021-01-31,6,20,-47,0,0,0.0,10053,2
2021-01-31,7,20,-51,0,0,0.0,10051,4
2021-01-31,8,20,-50,0,0,4.0,10058,8
2021-01-31,9,20,-40,0,0,32.0,10052,8
2021-01-31,10,30,-27,0,0,71.0,10049,7
2021-01-31,11,40,-15,0,0,75.0,10042,8
2021-01-31,12,40,6,0,0,136.0,10031,8
2021-01-31,13,40,16,0,0,139.0,10020,8
2021-01-31,14,40,20,0,0,105.0,10008,8
2021-01-31,15,40,20,0,0,69.0,10000,8
2021-01-31,16,40,8,0,0,17.0,9992,8
2021-01-31,17,40,-3,0,0,1.0,9986,8
2021-01-31,18,40,-7,0,0,0.0,9974,8
2021-01-31,19,50,-5,0,0,0.0,9965,8
2021-01-31,20,40,-3,0,0,0.0,9958,8
2021-01-31,21,40,-2,0,0,0.0,9950,8
2021-01-31,22,40,3,0,0,0.0,9941,8
2021-01-31,23,40,5,-1,0,0.0,9935,8
2021-01-31,24,40,5,0,0,0.0,9931,8
2021-02-01,1,40,4,-1,0,0.0,9926,8
2021-02-01,2,40,4,1,9,0.0,9920,8
2021-02-01,3,40,2,1,8,0.0,9916,8
2021-02-01,4,30,3,-1,0,0.0,9913,8
2021-02-01,5,30,4,-1,0,0.0,9913,8
2021-02-01,6,30,5,0,0,0.0,9913,8
2021-02-01,7,30,6,-1,0,0.0,9919,8
2021-02-01,8,20,6,-1,0,1.0,9926,8
2021-02-01,9,20,8,-1,0,11.0,9928,8
2021-02-01,10,20,13,-1,0,32.0,9935,8
2021-02-01,11,20,16,0,0,30.0,9942,8
2021-02-01,12,20,17,0,0,30.0,9944,8
2021-02-01,13,10,22,0,0,28.0,9950,8
2021-02-01,14,20,21,0,0,25.0,9958,8
2021-02-01,15,30,18,0,0,17.0,9967,8
2021-02-01,16,30,14,0,0,6.0,9976,8
2021-02-01,17,20,11,0,0,1.0,9987,8
2021-02-01,18,10,10,0,0,0.0,9993,8
2021-02-01,19,10,9,0,0,0.0,10003,8
2021-02-01,20,10,11,0,0,0.0,10009,8
2021-02-01,21,10,7,0,0,0.0,10018,8
2021-02-01,22,10,10,0,0,0.0,10014,8
2021-02-01,23,10,11,0,0,0.0,10022,8
2021-02-01,24,10,15,0,0,0.0,10032,8
2021-02-02,1,10,15,0,0,0.0,10029,8
2021-02-02,2,10,13,0,0,0.0,10030,8
2021-02-02,3,10,11,0,0,0.0,10021,8
2021-02-02,4,20,8,0,0,0.0,10018,8
2021-02-02,5,20,9,0,0,0.0,10015,8
2021-02-02,6,20,14,-1,0,0.0,10013,8
2021-02-02,7,30,14,2,9,0.0,10002,8
2021-02-02,8,30,17,6,10,1.0,9994,8
2021-02-02,9,40,21,5,10,8.0,9984,8
2021-02-02,10,40,27,5,10,16.0,9980,8
2021-02-02,11,40,33,4,9,19.0,9973,8
2021-02-02,12,40,41,7,10,22.0,9968,8
2021-02-02,13,30,48,-1,0,26.0,9963,8
2021-02-02,14,30,53,1,6,23.0,9963,8
2021-02-02,15,20,66,0,0,20.0,9964,8
2021-02-02,16,30,77,0,0,10.0,9965,8
2021-02-02,17,30,85,-1,0,2.0,9969,8
2021-02-02,18,40,92,0,0,0.0,9974,8
2021-02-02,19,40,94,5,4,0.0,9974,8
2021-02-02,20,40,98,-1,0,0.0,9972,8
2021-02-02,21,50,96,0,0,0.0,9972,7
2021-02-02,22,40,89,0,0,0.0,9971,3
2021-02-02,23,40,93,4,2,0.0,9972,8
2021-02-02,24,40,93,11,7,0.0,9970,8
2021-02-03,1,50,98,7,4,0.0,9971,8
2021-02-03,2,50,96,18,6,0.0,9968,8
2021-02-03,3,50,98,-1,0,0.0,9969,8
2021-02-03,4,40,95,7,6,0.0,9966,8
2021-02-03,5,40,89,8,4,0.0,9964,8
2021-02-03,6,40,94,-1,0,0.0,9958,8
2021-02-03,7,40,90,2,1,0.0,9957,8
2021-02-03,8,30,90,4,2,1.0,9956,8
2021-02-03,9,30,91,2,4,5.0,9949,8
2021-02-03,10,20,90,2,2,9.0,9944,8
2021-02-03,11,30,90,6,8,12.0,9940,8
2021-02-03,12,20,87,13,10,13.0,9934,8
2021-02-03,13,30,82,31,10,8.0,9937,8
2021-02-03,14,20,80,28,10,9.0,9936,8
2021-02-03,15,20,80,16,10,8.0,9941,8
2021-02-03,16,20,79,5,10,6.0,9944,8
2021-02-03,17,20,77,1,7,1.0,9952,8
2021-02-03,18,20,76,-1,0,0.0,9961,8
2021-02-03,19,30,77,-1,0,0.0,9977,8
2021-02-03,20,30,75,-1,0,0.0,9991,8
2021-02-03,21,30,77,-1,0,0.0,10007,8
2021-02-03,22,40,80,0,0,0.0,10020,8
2021-02-03,23,40,81,0,0,0.0,10031,8
2021-02-03,24,40,80,0,0,0.0,10042,8
2021-02-04,1,40,79,0,0,0.0,10053,8
2021-02-04,2,40,77,0,0,0.0,10063,8
2021-02-04,3,40,73,0,0,0.0,10071,8
2021-02-04,4,40,67,0,0,0.0,10082,5
2021-02-04,5,30,57,0,0,0.0,10092,0
2021-02-04,6,30,56,0,0,0.0,10100,7
2021-02-04,7,30,54,0,0,0.0,10109,8
2021-02-04,8,30,56,0,0,3.0,10119,8
2021-02-04,9,30,59,0,0,14.0,10126,8
2021-02-04,10,30,68,0,0,60.0,10134,8
2021-02-04,11,40,70,0,0,63.0,10138,8
2021-02-04,12,30,72,0,0,48.0,10137,8
2021-02-04,13,20,75,0,0,38.0,10137,8
2021-02-04,14,20,83,0,0,40.0,10135,7
2021-02-04,15,20,80,0,0,39.0,10133,8
2021-02-04,16,20,73,0,0,16.0,10132,8
2021-02-04,17,30,62,0,0,2.0,10131,8
2021-02-04,18,30,62,0,0,0.0,10132,8
2021-02-04,19,30,64,0,0,0.0,10131,8
2021-02-04,20,30,56,0,0,0.0,10128,7
2021-02-04,21,30,63,0,0,0.0,10126,8
2021-02-04,22,30,62,2,4,0.0,10127,8
2021-02-04,23,30,59,2,6,0.0,10123,8
2021-02-04,24,30,59,-1,0,0.0,10120,8
2021-02-05,1,30,58,0,0,0.0,10112,8
2021-02-05,2,40,59,0,0,0.0,10110,8
2021-02-05,3,30,58,-1,0,0.0,10109,8
2021-02-05,4,30,56,3,6,0.0,10106,8
2021-02-05,5,30,53,-1,0,0.0,10105,8
2021-02-05,6,30,54,2,2,0.0,10103,8
2021-02-05,7,30,52,-1,0,0.0,10107,8
2021-02-05,8,20,52,0,0,3.0,10110,8
2021-02-05,9,20,53,0,0,9.0,10108,7
2021-02-05,10,20,68,0,0,67.0,10113,8
2021-02-05,11,30,74,0,0,45.0,10114,8
2021-02-05,12,20,84,0,0,64.0,10111,8
2021-02-05,13,20,86,-1,0,36.0,10110,8
2021-02-05,14,10,91,0,0,27.0,10110,8
2021-02-05,15,20,89,0,0,17.0,10110,8
2021-02-05,16,10,86,14,8,5.0,10111,8
2021-02-05,17,10,80,-1,0,2.0,10111,8
2021-02-05,18,10,73,0,0,0.0,10113,8
2021-02-05,19,10,73,0,0,0.0,10116,8
2021-02-05,20,10,71,0,0,0.0,10115,8
2021-02-05,21,10,70,0,0,0.0,10113,8
2021-02-05,22,10,67,0,0,0.0,10114,8
2021-02-05,23,10,64,0,0,0.0,10113,8
2021-02-05,24,20,63,0,0,0.0,10112,8
2021-02-06,1,20,65,0,0,0.0,10111,8
2021-02-06,2,20,65,0,0,0.0,10111,8
2021-02-06,3,40,61,0,0,0.0,10108,8
2021-02-06,4,30,61,0,0,0.0,10108,8
2021-02-06,5,40,55,0,0,0.0,10108,8
2021-02-06,6,40,45,0,0,0.0,10106,8
2021-02-06,7,40,41,1,2,0.0,10108,8
2021-02-06,8,40,39,1,2,1.0,10110,8
2021-02-06,9,60,39,2,3,7.0,10108,8
2021-02-06,10,50,34,1,3,14.0,10106,8
2021-02-06,11,60,30,6,6,18.0,10106,8
2021-02-06,12,60,29,0,0,24.0,10102,8
2021-02-06,13,60,26,0,0,16.0,10098,8
2021-02-06,14,60,22,0,0,13.0,10093,8
2021-02-06,15,70,21,0,0,15.0,10090,8
2021-02-06,16,70,18,0,0,12.0,10081,8
2021-02-06,17,80,12,0,0,2.0,10077,8
2021-02-06,18,90,7,0,0,0.0,10075,8
2021-02-06,19,80,3,-1,0,0.0,10071,8
2021-02-06,20,80,-1,-1,0,0.0,10067,8
2021-02-06,21,80,-6,-1,0,0.0,10062,8
2021-02-06,22,80,-13,5,10,0.0,10054,8
2021-02-06,23,80,-14,8,10,0.0,10047,8
2021-02-06,24,80,-15,12,10,0.0,10035,8
2021-02-07,1,90,-18,8,10,0.0,10029,8
2021-02-07,2,90,-19,6,10,0.0,10019,8
2021-02-07,3,90,-20,2,10,0.0,10014,8
2021-02-07,4,90,-27,3,9,0.0,10012,8
2021-02-07,5,90,-32,3,10,0.0,10012,8
2021-02-07,6,90,-35,2,10,0.0,10009,8
2021-02-07,7,80,-36,1,10,0.0,10009,8
2021-02-07,8,90,-37,1,9,2.0,10008,8
2021-02-07,9,100,-38,1,9,12.0,10010,8
2021-02-07,10,90,-38,-1,0,24.0,10008,8
2021-02-07,11,90,-41,-1,0,20.0,10012,8
2021-02-07,12,80,-47,1,9,20.0,10009,8
2021-02-07,13,70,-49,4,10,21.0,10006,8
2021-02-07,14,70,-52,4,10,17.0,10007,8
2021-02-07,15,70,-52,4,10,12.0,10009,8
2021-02-07,16,70,-51,2,10,8.0,10010,8
2021-02-07,17,70,-50,1,9,1.0,10012,8
2021-02-07,18,70,-50,-1,0,0.0,10017,8
2021-02-07,19,70,-49,-1,0,0.0,10018,8
2021-02-07,20,70,-47,-1,0,0.0,10018,8
2021-02-07,21,70,-49,0,0,0.0,10021,8
2021-02-07,22,70,-49,0,0,0.0,10021,8
2021-02-07,23,80,-50,0,0,0.0,10022,8
2021-02-07,24,80,-51,-1,0,0.0,10022,8
2021-02-08,1,70,-52,-1,0,0.0,10021,8
2021-02-08,2,70,-51,0,0,0.0,10020,8
2021-02-08,3,70,-49,0,0,0.0,10017,8
2021-02-08,4,70,-49,0,0,0.0,10019,8
2021-02-08,5,70,-49,0,0,0.0,10022,8
2021-02-08,6,70,-50,0,0,0.0,10023,8
2021-02-08,7,70,-53,0,0,0.0,10026,8
2021-02-08,8,50,-57,-1,0,4.0,10029,8
2021-02-08,9,60,-55,-1,0,20.0,10030,8
2021-02-08,10,60,-54,-1,0,38.0,10030,8
2021-02-08,11,70,-53,-1,0,55.0,10030,8
2021-02-08,12,60,-55,-1,0,54.0,10027,8
2021-02-08,13,60,-57,1,8,43.0,10027,8
2021-02-08,14,60,-58,4,10,49.0,10025,8
2021-02-08,15,50,-57,3,9,36.0,10029,8
2021-02-08,16,40,-58,1,5,20.0,10032,8
2021-02-08,17,30,-58,1,6,4.0,10036,8
2021-02-08,18,20,-58,-1,0,0.0,10041,8
2021-02-08,19,20,-59,-1,0,0.0,10044,8
2021-02-08,20,20,-62,-1,0,0.0,10046,8
2021-02-08,21,10,-62,-1,0,0.0,10049,8
2021-02-08,22,20,-60,-1,0,0.0,10055,8
2021-02-08,23,30,-64,-1,0,0.0,10054,8
2021-02-08,24,30,-65,0,0,0.0,10060,8
2021-02-09,1,20,-67,0,0,0.0,10061,8
2021-02-09,2,20,-72,0,0,0.0,10065,8
2021-02-09,3,20,-71,0,0,0.0,10065,8
2021-02-09,4,20,-75,0,0,0.0,10069,8
2021-02-09,5,20,-76,0,0,0.0,10070,8
2021-02-09,6,10,-68,-1,0,0.0,10073,8
2021-02-09,7,10,-66,-1,0,0.0,10079,8
2021-02-09,8,20,-51,-1,0,3.0,10087,8
2021-02-09,9,20,-40,-1,0,20.0,10087,8
2021-02-09,10,30,-29,0,0,52.0,10089,8
2021-02-09,11,40,-23,0,0,80.0,10089,6
2021-02-09,12,40,-16,0,0,172.0,10088,7
2021-02-09,13,30,-13,0,0,136.0,10091,8
2021-02-09,14,30,-14,0,0,96.0,10092,4
2021-02-09,15,40,-15,0,0,63.0,10094,7
2021-02-09,16,40,-19,0,0,31.0,10093,3
2021-02-09,17,30,-26,0,0,5.0,10091,4
2021-02-09,18,30,-34,0,0,0.0,10090,0
2021-02-09,19,30,-41,0,0,0.0,10094,0
2021-02-09,20,20,-48,0,0,0.0,10097,2
2021-02-09,21,30,-48,0,0,0.0,10100,7
2021-02-09,22,30,-52,0,0,0.0,10100,8
2021-02-09,23,40,-47,0,0,0.0,10102,8
2021-02-09,24,30,-48,0,0,0.0,10100,3
2021-02-10,1,30,-54,0,0,0.0,10103,5
2021-02-10,2,30,-56,0,0,0.0,10103,6
2021-02-10,3,30,-56,0,0,0.0,10103,1
2021-02-10,4,30,-58,0,0,0.0,10105,1
2021-02-10,5,30,-58,0,0,0.0,10111,7
2021-02-10,6,40,-47,0,0,0.0,10113,8
2021-02-10,7,40,-42,0,0,0.0,10120,8
2021-02-10,8,30,-45,0,0,10.0,10126,1
2021-02-10,9,30,-38,0,0,48.0,10135,7
2021-02-10,10,40,-29,0,0,79.0,10141,7
2021-02-10,11,30,-21,0,0,128.0,10147,1
2021-02-10,12,30,-18,0,0,128.0,10153,6
2021-02-10,13,30,-9,0,0,136.0,10157,5
2021-02-10,14,30,-14,0,0,97.0,10164,8
2021-02-10,15,40,-18,0,0,63.0,10173,8
2021-02-10,16,30,-18,0,0,36.0,10180,2
2021-02-10,17,30,-24,-1,0,6.0,10190,6
2021-02-10,18,10,-37,-1,0,0.0,10196,8
2021-02-10,19,20,-22,-1,0,0.0,10205,8
2021-02-10,20,30,-30,-1,0,0.0,10215,3
2021-02-10,21,20,-31,-1,0,0.0,10225,8
2021-02-10,22,10,-51,0,0,0.0,10233,8
2021-02-10,23,20,-50,0,0,0.0,10245,6
2021-02-10,24,10,-55,0,0,0.0,10253,8
2021-02-11,1,10,-52,0,0,0.0,10257,8
2021-02-11,2,10,-48,0,0,0.0,10265,8
2021-02-11,3,20,-43,0,0,0.0,10270,8
2021-02-11,4,20,-52,0,0,0.0,10276,8
2021-02-11,5,20,-51,0,0,0.0,10282,8
2021-02-11,6,10,-73,0,0,0.0,10286,8
2021-02-11,7,10,-94,0,0,0.0,10291,0
2021-02-11,8,0,-72,0,0,23.0,10298,0
2021-02-11,9,10,-37,0,0,71.0,10302,0
2021-02-11,10,20,-16,0,0,103.0,10305,0
2021-02-11,11,30,-11,0,0,133.0,10308,0
2021-02-11,12,30,-9,0,0,148.0,10304,0
2021-02-11,13,30,-7,0,0,146.0,10307,0
2021-02-11,14,30,-5,0,0,125.0,10308,0
2021-02-11,15,20,-4,0,0,90.0,10309,0
2021-02-11,16,20,-9,0,0,45.0,10309,0
2021-02-11,17,10,-35,0,0,7.0,10313,0
2021-02-11,18,20,-50,0,0,0.0,10318,0
2021-02-11,19,20,-69,0,0,0.0,10319,0
2021-02-11,20,20,-73,0,0,0.0,10320,0
2021-02-11,21,20,-71,0,0,0.0,10324,0
2021-02-11,22,20,-79,0,0,0.0,10326,1
2021-02-11,23,10,-90,0,0,0.0,10330,0
2021-02-11,24,20,-100,0,0,0.0,10331,0
2021-02-12,1,20,-102,0,0,0.0,10331,1
2021-02-12,2,20,-97,0,0,0.0,10331,0
2021-02-12,3,30,-79,0,0,0.0,10329,0
2021-02-12,4,20,-87,0,0,0.0,10335,0
2021-02-12,5,20,-99,0,0,0.0,10336,0
2021-02-12,6,30,-80,0,0,0.0,10339,8
2021-02-12,7,30,-71,-1,0,0.0,10343,8
2021-02-12,8,40,-68,-1,0,17.0,10347,1
2021-02-12,9,50,-54,0,0,62.0,10349,0
2021-02-12,10,50,-41,0,0,105.0,10352,0
2021-02-12,11,60,-36,0,0,136.0,10353,1
2021-02-12,12,70,-36,0,0,138.0,10352,1
2021-02-12,13,70,-37,0,0,144.0,10353,1
2021-02-12,14,70,-34,0,0,127.0,10349,1
2021-02-12,15,70,-31,0,0,93.0,10351,1
2021-02-12,16,60,-31,0,0,46.0,10353,1
2021-02-12,17,50,-38,0,0,8.0,10358,0
2021-02-12,18,50,-41,0,0,0.0,10363,0
2021-02-12,19,50,-46,0,0,0.0,10367,0
2021-02-12,20,60,-51,0,0,0.0,10370,0
2021-02-12,21,60,-54,0,0,0.0,10377,0
2021-02-12,22,50,-58,0,0,0.0,10379,0
2021-02-12,23,50,-61,0,0,0.0,10383,0
2021-02-12,24,50,-67,0,0,0.0,10388,0
2021-02-13,1,40,-73,0,0,0.0,10392,0
2021-02-13,2,40,-74,0,0,0.0,10391,0
2021-02-13,3,40,-81,0,0,0.0,10392,0
2021-02-13,4,30,-88,0,0,0.0,10393,0
2021-02-13,5,30,-92,0,0,0.0,10396,0
2021-02-13,6,20,-100,0,0,0.0,10396,0
2021-02-13,7,30,-104,0,0,0.0,10397,0
2021-02-13,8,20,-91,0,0,26.0,10401,0
2021-02-13,9,30,-70,0,0,78.0,10405,0
2021-02-13,10,40,-50,0,0,116.0,10406,0
2021-02-13,11,40,-32,0,0,142.0,10404,0
2021-02-13,12,40,-16,0,0,157.0,10399,0
2021-02-13,13,40,-15,0,0,155.0,10397,0
2021-02-13,14,40,-11,0,0,135.0,10393,0
2021-02-13,15,50,-10,0,0,98.0,10386,0
2021-02-13,16,50,-14,0,0,52.0,10388,1
2021-02-13,17,40,-24,0,0,7.0,10390,0
2021-02-13,18,30,-41,0,0,0.0,10392,7
2021-02-13,19,40,-38,0,0,0.0,10395,7
2021-02-13,20,40,-43,0,0,0.0,10397,8
2021-02-13,21,40,-52,0,0,0.0,10395,8
2021-02-13,22,40,-50,0,0,0.0,10392,8
