DateUTC,MeasureItem,DateShort,TimeFrom,TimeTo,CountryCode,Cov_ratio,Value,Value_ScaleTo100,UpdateDate,CreateDate,Hour,DayofWeek,Month,isHoliday?
2021-08-13 06:00:00,Monthly Hourly Load Values,13/08/2021,06:00:00,07:00:00,NL,100,11692.125,11692.125,12/04/2023 11:44,,6,4,8,0
2021-08-13 07:00:00,Monthly Hourly Load Values,13/08/2021,07:00:00,08:00:00,NL,100,11505.49,11505.49,12/04/2023 11:44,,7,4,8,0
2021-08-13 08:00:00,Monthly Hourly Load Values,13/08/2021,08:00:00,09:00:00,NL,100,10870.385,10870.385,12/04/2023 11:44,,8,4,8,0
2021-08-13 09:00:00,Monthly Hourly Load Values,13/08/2021,09:00:00,10:00:00,NL,100,10434.405,10434.405,12/04/2023 11:44,,9,4,8,0
2021-08-13 10:00:00,Monthly Hourly Load Values,13/08/2021,10:00:00,11:00:00,NL,100,10195.41,10195.41,12/04/2023 11:44,,10,4,8,0
2021-08-13 11:00:00,Monthly Hourly Load Values,13/08/2021,11:00:00,12:00:00,NL,100,10375.095,10375.095,12/04/2023 11:44,,11,4,8,0
2021-08-13 12:00:00,Monthly Hourly Load Values,13/08/2021,12:00:00,13:00:00,NL,100,10416.8225,10416.8225,12/04/2023 11:44,,12,4,8,0
2021-08-13 13:00:00,Monthly Hourly Load Values,13/08/2021,13:00:00,14:00:00,NL,100,10530.39,10530.39,12/04/2023 11:44,,13,4,8,0
2021-08-13 14:00:00,Monthly Hourly Load Values,13/08/2021,14:00:00,15:00:00,NL,100,10693.1125,10693.1125,12/04/2023 11:44,,14,4,8,0
2021-08-13 15:00:00,Monthly Hourly Load Values,13/08/2021,15:00:00,16:00:00,NL,100,11555.935,11555.935,12/04/2023 11:44,,15,4,8,0
2021-08-13 16:00:00,Monthly Hourly Load Values,13/08/2021,16:00:00,17:00:00,NL,100,11835.14,11835.14,12/04/2023 11:44,,16,4,8,0
2021-08-13 17:00:00,Monthly Hourly Load Values,13/08/2021,17:00:00,18:00:00,NL,100,12167.2175,12167.2175,12/04/2023 11:44,,17,4,8,0
2021-08-13 18:00:00,Monthly Hourly Load Values,13/08/2021,18:00:00,19:00:00,NL,100,12413.6975,12413.6975,12/04/2023 11:44,,18,4,8,0
2021-08-13 19:00:00,Monthly Hourly Load Values,13/08/2021,19:00:00,20:00:00,NL,100,12463.8925,12463.8925,12/04/2023 11:44,,19,4,8,0
2021-08-13 20:00:00,Monthly Hourly Load Values,13/08/2021,20:00:00,21:00:00,NL,100,12043.0875,12043.0875,12/04/2023 11:44,,20,4,8,0
2021-08-13 21:00:00,Monthly Hourly Load Values,13/08/2021,21:00:00,22:00:00,NL,100,11605.075,11605.075,12/04/2023 11:44,,21,4,8,0
2021-08-13 22:00:00,Monthly Hourly Load Values,13/08/2021,22:00:00,23:00:00,NL,100,11069.66,11069.66,12/04/2023 11:44,,22,4,8,0
2021-08-13 23:00:00,Monthly Hourly Load Values,13/08/2021,23:00:00,00:00:00,NL,100,10569.105,10569.105,12/04/2023 11:44,,23,4,8,0
2021-08-14 00:00:00,Monthly Hourly Load Values,14/08/2021,00:00:00,01:00:00,NL,100,10301.7925,10301.7925,12/04/2023 11:44,,0,5,8,0
2021-08-14 01:00:00,Monthly Hourly Load Values,14/08/2021,01:00:00,02:00:00,NL,100,10107.0975,10107.0975,12/04/2023 11:44,,1,5,8,0
2021-08-14 02:00:00,Monthly Hourly Load Values,14/08/2021,02:00:00,03:00:00,NL,100,10038.615,10038.615,12/04/2023 11:44,,2,5,8,0
2021-08-14 03:00:00,Monthly Hourly Load Values,14/08/2021,03:00:00,04:00:00,NL,100,10067.6375,10067.6375,12/04/2023 11:44,,3,5,8,0
2021-08-14 04:00:00,Monthly Hourly Load Values,14/08/2021,04:00:00,05:00:00,NL,100,10095.0725,10095.0725,12/04/2023 11:44,,4,5,8,0
2021-08-14 05:00:00,Monthly Hourly Load Values,14/08/2021,05:00:00,06:00:00,NL,100,9968.0325,9968.0325,12/04/2023 11:44,,5,5,8,0
2021-08-14 06:00:00,Monthly Hourly Load Values,14/08/2021,06:00:00,07:00:00,NL,100,9874.6925,9874.6925,12/04/2023 11:44,,6,5,8,0
2021-08-14 07:00:00,Monthly Hourly Load Values,14/08/2021,07:00:00,08:00:00,NL,100,9959.2275,9959.2275,12/04/2023 11:44,,7,5,8,0
2021-08-14 08:00:00,Monthly Hourly Load Values,14/08/2021,08:00:00,09:00:00,NL,100,9648.4,9648.4,12/04/2023 11:44,,8,5,8,0
2021-08-14 09:00:00,Monthly Hourly Load Values,14/08/2021,09:00:00,10:00:00,NL,100,9328.53,9328.53,12/04/2023 11:44,,9,5,8,0
2021-08-14 10:00:00,Monthly Hourly Load Values,14/08/2021,10:00:00,11:00:00,NL,100,8790.545,8790.545,12/04/2023 11:44,,10,5,8,0
2021-08-14 11:00:00,Monthly Hourly Load Values,14/08/2021,11:00:00,12:00:00,NL,100,8366.7625,8366.7625,12/04/2023 11:44,,11,5,8,0
2021-08-14 12:00:00,Monthly Hourly Load Values,14/08/2021,12:00:00,13:00:00,NL,100,8098.6025,8098.6025,12/04/2023 11:44,,12,5,8,0
2021-08-14 13:00:00,Monthly Hourly Load Values,14/08/2021,13:00:00,14:00:00,NL,100,8180.41,8180.41,12/04/2023 11:44,,13,5,8,0
2021-08-14 14:00:00,Monthly Hourly Load Values,14/08/2021,14:00:00,15:00:00,NL,100,8693.0675,8693.0675,12/04/2023 11:44,,14,5,8,0
2021-08-14 15:00:00,Monthly Hourly Load Values,14/08/2021,15:00:00,16:00:00,NL,100,9589.715,9589.715,12/04/2023 11:44,,15,5,8,0
2021-08-14 16:00:00,Monthly Hourly Load Values,14/08/2021,16:00:00,17:00:00,NL,100,10425.3,10425.3,12/04/2023 11:44,,16,5,8,0
2021-08-14 17:00:00,Monthly Hourly Load Values,14/08/2021,17:00:00,18:00:00,NL,100,11070.5625,11070.5625,12/04/2023 11:44,,17,5,8,0
2021-08-14 18:00:00,Monthly Hourly Load Values,14/08/2021,18:00:00,19:00:00,NL,100,11497.2075,11497.2075,12/04/2023 11:44,,18,5,8,0
2021-08-14 19:00:00,Monthly Hourly Load Values,14/08/2021,19:00:00,20:00:00,NL,100,11813.06,11813.06,12/04/2023 11:44,,19,5,8,0
2021-08-14 20:00:00,Monthly Hourly Load Values,14/08/2021,20:00:00,21:00:00,NL,100,11523.525,11523.525,12/04/2023 11:44,,20,5,8,0
2021-08-14 21:00:00,Monthly Hourly Load Values,14/08/2021,21:00:00,22:00:00,NL,100,11088.375,11088.375,12/04/2023 11:44,,21,5,8,0
2021-08-14 22:00:00,Monthly Hourly Load Values,14/08/2021,22:00:00,23:00:00,NL,100,10645.0375,10645.0375,12/04/2023 11:44,,22,5,8,0
2021-08-14 23:00:00,Monthly Hourly Load Values,14/08/2021,23:00:00,00:00:00,NL,100,10245.1875,10245.1875,12/04/2023 11:44,,23,5,8,0
2021-08-15 00:00:00,Monthly Hourly Load Values,15/08/2021,00:00:00,01:00:00,NL,100,9962.83,9962.83,12/04/2023 11:44,,0,6,8,0
2021-08-15 01:00:00,Monthly Hourly Load Values,15/08/2021,01:00:00,02:00:00,NL,100,9797.815,9797.815,12/04/2023 11:44,,1,6,8,0
2021-08-15 02:00:00,Monthly Hourly Load Values,15/08/2021,02:00:00,03:00:00,NL,100,9693.3975,9693.3975,12/04/2023 11:44,,2,6,8,0
2021-08-15 03:00:00,Monthly Hourly Load Values,15/08/2021,03:00:00,04:00:00,NL,100,9658.0425,9658.0425,12/04/2023 11:44,,3,6,8,0
2021-08-15 04:00:00,Monthly Hourly Load Values,15/08/2021,04:00:00,05:00:00,NL,100,9592.635,9592.635,12/04/2023 11:44,,4,6,8,0
2021-08-15 05:00:00,Monthly Hourly Load Values,15/08/2021,05:00:00,06:00:00,NL,100,9380.7475,9380.7475,12/04/2023 11:44,,5,6,8,0
2021-08-15 06:00:00,Monthly Hourly Load Values,15/08/2021,06:00:00,07:00:00,NL,100,9109.51,9109.51,12/04/2023 11:44,,6,6,8,0
2021-08-15 07:00:00,Monthly Hourly Load Values,15/08/2021,07:00:00,08:00:00,NL,100,8823.825,8823.825,12/04/2023 11:44,,7,6,8,0
2021-08-15 08:00:00,Monthly Hourly Load Values,15/08/2021,08:00:00,09:00:00,NL,100,8364.695,8364.695,12/04/2023 11:44,,8,6,8,0
2021-08-15 09:00:00,Monthly Hourly Load Values,15/08/2021,09:00:00,10:00:00,NL,100,7818.24,7818.24,12/04/2023 11:44,,9,6,8,0
2021-08-15 10:00:00,Monthly Hourly Load Values,15/08/2021,10:00:00,11:00:00,NL,100,7655.9825,7655.9825,12/04/2023 11:44,,10,6,8,0
2021-08-15 11:00:00,Monthly Hourly Load Values,15/08/2021,11:00:00,12:00:00,NL,100,7525.4,7525.4,12/04/2023 11:44,,11,6,8,0
2021-08-15 12:00:00,Monthly Hourly Load Values,15/08/2021,12:00:00,13:00:00,NL,100,7541.965,7541.965,12/04/2023 11:44,,12,6,8,0
2021-08-15 13:00:00,Monthly Hourly Load Values,15/08/2021,13:00:00,14:00:00,NL,100,7971.6775,7971.6775,12/04/2023 11:44,,13,6,8,0
2021-08-15 14:00:00,Monthly Hourly Load Values,15/08/2021,14:00:00,15:00:00,NL,100,8671.8225,8671.8225,12/04/2023 11:44,,14,6,8,0
2021-08-15 15:00:00,Monthly Hourly Load Values,15/08/2021,15:00:00,16:00:00,NL,100,9817.7,9817.7,12/04/2023 11:44,,15,6,8,0
2021-08-15 16:00:00,Monthly Hourly Load Values,15/08/2021,16:00:00,17:00:00,NL,100,10812.345,10812.345,12/04/2023 11:44,,16,6,8,0
2021-08-15 17:00:00,Monthly Hourly Load Values,15/08/2021,17:00:00,18:00:00,NL,100,11422.145,11422.145,12/04/2023 11:44,,17,6,8,0
2021-08-15 18:00:00,Monthly Hourly Load Values,15/08/2021,18:00:00,19:00:00,NL,100,11823.9,11823.9,12/04/2023 11:44,,18,6,8,0
2021-08-15 19:00:00,Monthly Hourly Load Values,15/08/2021,19:00:00,20:00:00,NL,100,12055.79,12055.79,12/04/2023 11:44,,19,6,8,0
2021-08-15 20:00:00,Monthly Hourly Load Values,15/08/2021,20:00:00,21:00:00,NL,100,11749.815,11749.815,12/04/2023 11:44,,20,6,8,0
2021-08-15 21:00:00,Monthly Hourly Load Values,15/08/2021,21:00:00,22:00:00,NL,100,11159.96,11159.96,12/04/2023 11:44,,21,6,8,0
2021-08-15 22:00:00,Monthly Hourly Load Values,15/08/2021,22:00:00,23:00:00,NL,100,10712.1125,10712.1125,12/04/2023 11:44,,22,6,8,0
2021-08-15 23:00:00,Monthly Hourly Load Values,15/08/2021,23:00:00,00:00:00,NL,100,10378.335,10378.335,12/04/2023 11:44,,23,6,8,0
2021-08-16 00:00:00,Monthly Hourly Load Values,16/08/2021,00:00:00,01:00:00,NL,100,10119.205,10119.205,12/04/2023 11:44,,0,0,8,0
2021-08-16 01:00:00,Monthly Hourly Load Values,16/08/2021,01:00:00,02:00:00,NL,100,9805.17,9805.17,12/04/2023 11:44,,1,0,8,0
2021-08-16 02:00:00,Monthly Hourly Load Values,16/08/2021,02:00:00,03:00:00,NL,100,9959.785,9959.785,12/04/2023 11:44,,2,0,8,0
2021-08-16 03:00:00,Monthly Hourly Load Values,16/08/2021,03:00:00,04:00:00,NL,100,10310.3325,10310.3325,12/04/2023 11:44,,3,0,8,0
2021-08-16 04:00:00,Monthly Hourly Load Values,16/08/2021,04:00:00,05:00:00,NL,100,10869.5275,10869.5275,12/04/2023 11:44,,4,0,8,0
2021-08-16 05:00:00,Monthly Hourly Load Values,16/08/2021,05:00:00,06:00:00,NL,100,11744.355,11744.355,12/04/2023 11:44,,5,0,8,0
2021-08-16 06:00:00,Monthly Hourly Load Values,16/08/2021,06:00:00,07:00:00,NL,100,12618.9025,12618.9025,12/04/2023 11:44,,6,0,8,0
2021-08-16 07:00:00,Monthly Hourly Load Values,16/08/2021,07:00:00,08:00:00,NL,100,12815.4325,12815.4325,12/04/2023 11:44,,7,0,8,0
2021-08-16 08:00:00,Monthly Hourly Load Values,16/08/2021,08:00:00,09:00:00,NL,100,12574.6875,12574.6875,12/04/2023 11:44,,8,0,8,0
2021-08-16 09:00:00,Monthly Hourly Load Values,16/08/2021,09:00:00,10:00:00,NL,100,12277.2825,12277.2825,12/04/2023 11:44,,9,0,8,0
2021-08-16 10:00:00,Monthly Hourly Load Values,16/08/2021,10:00:00,11:00:00,NL,100,12052.3575,12052.3575,12/04/2023 11:44,,10,0,8,0
2021-08-16 11:00:00,Monthly Hourly Load Values,16/08/2021,11:00:00,12:00:00,NL,100,12160.4625,12160.4625,12/04/2023 11:44,,11,0,8,0
2021-08-16 12:00:00,Monthly Hourly Load Values,16/08/2021,12:00:00,13:00:00,NL,100,11975.2175,11975.2175,12/04/2023 11:44,,12,0,8,0
2021-08-16 13:00:00,Monthly Hourly Load Values,16/08/2021,13:00:00,14:00:00,NL,100,11624.975,11624.975,12/04/2023 11:44,,13,0,8,0
2021-08-16 14:00:00,Monthly Hourly Load Values,16/08/2021,14:00:00,15:00:00,NL,100,11581.135,11581.135,12/04/2023 11:44,,14,0,8,0
2021-08-16 15:00:00,Monthly Hourly Load Values,16/08/2021,15:00:00,16:00:00,NL,100,11808.965,11808.965,12/04/2023 11:44,,15,0,8,0
2021-08-16 16:00:00,Monthly Hourly Load Values,16/08/2021,16:00:00,17:00:00,NL,100,11872.9525,11872.9525,12/04/2023 11:44,,16,0,8,0
2021-08-16 17:00:00,Monthly Hourly Load Values,16/08/2021,17:00:00,18:00:00,NL,100,12268.2,12268.2,12/04/2023 11:44,,17,0,8,0
2021-08-16 18:00:00,Monthly Hourly Load Values,16/08/2021,18:00:00,19:00:00,NL,100,12570.16,12570.16,12/04/2023 11:44,,18,0,8,0
2021-08-16 19:00:00,Monthly Hourly Load Values,16/08/2021,19:00:00,20:00:00,NL,100,12635.2525,12635.2525,12/04/2023 11:44,,19,0,8,0
2021-08-16 20:00:00,Monthly Hourly Load Values,16/08/2021,20:00:00,21:00:00,NL,100,12095.0825,12095.0825,12/04/2023 11:44,,20,0,8,0
2021-08-16 21:00:00,Monthly Hourly Load Values,16/08/2021,21:00:00,22:00:00,NL,100,11514.3125,11514.3125,12/04/2023 11:44,,21,0,8,0
2021-08-16 22:00:00,Monthly Hourly Load Values,16/08/2021,22:00:00,23:00:00,NL,100,10929.955,10929.955,12/04/2023 11:44,,22,0,8,0
2021-08-16 23:00:00,Monthly Hourly Load Values,16/08/2021,23:00:00,00:00:00,NL,100,10527.315,10527.315,12/04/2023 11:44,,23,0,8,0
2021-08-17 00:00:00,Monthly Hourly Load Values,17/08/2021,00:00:00,01:00:00,NL,100,10286.3775,10286.3775,12/04/2023 11:44,,0,1,8,0
2021-08-17 01:00:00,Monthly Hourly Load Values,17/08/2021,01:00:00,02:00:00,NL,100,10164.2925,10164.2925,12/04/2023 11:44,,1,1,8,0
2021-08-17 02:00:00,Monthly Hourly Load Values,17/08/2021,02:00:00,03:00:00,NL,100,10216.9125,10216.9125,12/04/2023 11:44,,2,1,8,0
2021-08-17 03:00:00,Monthly Hourly Load Values,17/08/2021,03:00:00,04:00:00,NL,100,10461.935,10461.935,12/04/2023 11:44,,3,1,8,0
2021-08-17 04:00:00,Monthly Hourly Load Values,17/08/2021,04:00:00,05:00:00,NL,100,11048.3775,11048.3775,12/04/2023 11:44,,4,1,8,0
2021-08-17 05:00:00,Monthly Hourly Load Values,17/08/2021,05:00:00,06:00:00,NL,100,11674.7175,11674.7175,12/04/2023 11:44,,5,1,8,0
2021-08-17 06:00:00,Monthly Hourly Load Values,17/08/2021,06:00:00,07:00:00,NL,100,12238.395,12238.395,12/04/2023 11:44,,6,1,8,0
2021-08-17 07:00:00,Monthly Hourly Load Values,17/08/2021,07:00:00,08:00:00,NL,100,12294.7275,12294.7275,12/04/2023 11:44,,7,1,8,0
2021-08-17 08:00:00,Monthly Hourly Load Values,17/08/2021,08:00:00,09:00:00,NL,100,12372.3725,12372.3725,12/04/2023 11:44,,8,1,8,0
2021-08-17 09:00:00,Monthly Hourly Load Values,17/08/2021,09:00:00,10:00:00,NL,100,12699.375,12699.375,12/04/2023 11:44,,9,1,8,0
2021-08-17 10:00:00,Monthly Hourly Load Values,17/08/2021,10:00:00,11:00:00,NL,100,12932.6175,12932.6175,12/04/2023 11:44,,10,1,8,0
2021-08-17 11:00:00,Monthly Hourly Load Values,17/08/2021,11:00:00,12:00:00,NL,100,12916.485,12916.485,12/04/2023 11:44,,11,1,8,0
2021-08-17 12:00:00,Monthly Hourly Load Values,17/08/2021,12:00:00,13:00:00,NL,100,12839.0225,12839.0225,12/04/2023 11:44,,12,1,8,0
2021-08-17 13:00:00,Monthly Hourly Load Values,17/08/2021,13:00:00,14:00:00,NL,100,12829.6025,12829.6025,12/04/2023 11:44,,13,1,8,0
2021-08-17 14:00:00,Monthly Hourly Load Values,17/08/2021,14:00:00,15:00:00,NL,100,12987.59,12987.59,12/04/2023 11:44,,14,1,8,0
2021-08-17 15:00:00,Monthly Hourly Load Values,17/08/2021,15:00:00,16:00:00,NL,100,13321.9875,13321.9875,12/04/2023 11:44,,15,1,8,0
2021-08-17 16:00:00,Monthly Hourly Load Values,17/08/2021,16:00:00,17:00:00,NL,100,13172.135,13172.135,12/04/2023 11:44,,16,1,8,0
2021-08-17 17:00:00,Monthly Hourly Load Values,17/08/2021,17:00:00,18:00:00,NL,100,13040.7175,13040.7175,12/04/2023 11:44,,17,1,8,0
2021-08-17 18:00:00,Monthly Hourly Load Values,17/08/2021,18:00:00,19:00:00,NL,100,12995.3875,12995.3875,12/04/2023 11:44,,18,1,8,0
2021-08-17 19:00:00,Monthly Hourly Load Values,17/08/2021,19:00:00,20:00:00,NL,100,12837.8875,12837.8875,12/04/2023 11:44,,19,1,8,0
2021-08-17 20:00:00,Monthly Hourly Load Values,17/08/2021,20:00:00,21:00:00,NL,100,12213.6525,12213.6525,12/04/2023 11:44,,20,1,8,0
2021-08-17 21:00:00,Monthly Hourly Load Values,17/08/2021,21:00:00,22:00:00,NL,100,11600.9975,11600.9975,12/04/2023 11:44,,21,1,8,0
2021-08-17 22:00:00,Monthly Hourly Load Values,17/08/2021,22:00:00,23:00:00,NL,100,11091.0575,11091.0575,12/04/2023 11:44,,22,1,8,0
2021-08-17 23:00:00,Monthly Hourly Load Values,17/08/2021,23:00:00,00:00:00,NL,100,10664.295,10664.295,12/04/2023 11:44,,23,1,8,0
2021-08-18 00:00:00,Monthly Hourly Load Values,18/08/2021,00:00:00,01:00:00,NL,100,10325.8225,10325.8225,12/04/2023 11:44,,0,2,8,0
2021-08-18 01:00:00,Monthly Hourly Load Values,18/08/2021,01:00:00,02:00:00,NL,100,10416.9475,10416.9475,12/04/2023 11:44,,1,2,8,0
2021-08-18 02:00:00,Monthly Hourly Load Values,18/08/2021,02:00:00,03:00:00,NL,100,10357.835,10357.835,12/04/2023 11:44,,2,2,8,0
2021-08-18 03:00:00,Monthly Hourly Load Values,18/08/2021,03:00:00,04:00:00,NL,100,10669.405,10669.405,12/04/2023 11:44,,3,2,8,0
2021-08-18 04:00:00,Monthly Hourly Load Values,18/08/2021,04:00:00,05:00:00,NL,100,11184.4825,11184.4825,12/04/2023 11:44,,4,2,8,0
2021-08-18 05:00:00,Monthly Hourly Load Values,18/08/2021,05:00:00,06:00:00,NL,100,11916.625,11916.625,12/04/2023 11:44,,5,2,8,0
2021-08-18 06:00:00,Monthly Hourly Load Values,18/08/2021,06:00:00,07:00:00,NL,100,12606.9975,12606.9975,12/04/2023 11:44,,6,2,8,0
2021-08-18 07:00:00,Monthly Hourly Load Values,18/08/2021,07:00:00,08:00:00,NL,100,12776.0875,12776.0875,12/04/2023 11:44,,7,2,8,0
2021-08-18 08:00:00,Monthly Hourly Load Values,18/08/2021,08:00:00,09:00:00,NL,100,12530.1175,12530.1175,12/04/2023 11:44,,8,2,8,0
2021-08-18 09:00:00,Monthly Hourly Load Values,18/08/2021,09:00:00,10:00:00,NL,100,12377.625,12377.625,12/04/2023 11:44,,9,2,8,0
2021-08-18 10:00:00,Monthly Hourly Load Values,18/08/2021,10:00:00,11:00:00,NL,100,12120.45,12120.45,12/04/2023 11:44,,10,2,8,0
2021-08-18 11:00:00,Monthly Hourly Load Values,18/08/2021,11:00:00,12:00:00,NL,100,11864.9825,11864.9825,12/04/2023 11:44,,11,2,8,0
2021-08-18 12:00:00,Monthly Hourly Load Values,18/08/2021,12:00:00,13:00:00,NL,100,11859.9225,11859.9225,12/04/2023 11:44,,12,2,8,0
2021-08-18 13:00:00,Monthly Hourly Load Values,18/08/2021,13:00:00,14:00:00,NL,100,12042.6975,12042.6975,12/04/2023 11:44,,13,2,8,0
2021-08-18 14:00:00,Monthly Hourly Load Values,18/08/2021,14:00:00,15:00:00,NL,100,12346.47,12346.47,12/04/2023 11:44,,14,2,8,0
2021-08-18 15:00:00,Monthly Hourly Load Values,18/08/2021,15:00:00,16:00:00,NL,100,13138.1675,13138.1675,12/04/2023 11:44,,15,2,8,0
2021-08-18 16:00:00,Monthly Hourly Load Values,18/08/2021,16:00:00,17:00:00,NL,100,13086.71,13086.71,12/04/2023 11:44,,16,2,8,0
2021-08-18 17:00:00,Monthly Hourly Load Values,18/08/2021,17:00:00,18:00:00,NL,100,13015.3225,13015.3225,12/04/2023 11:44,,17,2,8,0
2021-08-18 18:00:00,Monthly Hourly Load Values,18/08/2021,18:00:00,19:00:00,NL,100,13045.59,13045.59,12/04/2023 11:44,,18,2,8,0
2021-08-18 19:00:00,Monthly Hourly Load Values,18/08/2021,19:00:00,20:00:00,NL,100,12885.3875,12885.3875,12/04/2023 11:44,,19,2,8,0
2021-08-18 20:00:00,Monthly Hourly Load Values,18/08/2021,20:00:00,21:00:00,NL,100,12290.995,12290.995,12/04/2023 11:44,,20,2,8,0
2021-08-18 21:00:00,Monthly Hourly Load Values,18/08/2021,21:00:00,22:00:00,NL,100,11656.7225,11656.7225,12/04/2023 11:44,,21,2,8,0
2021-08-18 22:00:00,Monthly Hourly Load Values,18/08/2021,22:00:00,23:00:00,NL,100,11114.1375,11114.1375,12/04/2023 11:44,,22,2,8,0
2021-08-18 23:00:00,Monthly Hourly Load Values,18/08/2021,23:00:00,00:00:00,NL,100,10627.7,10627.7,12/04/2023 11:44,,23,2,8,0
2021-08-19 00:00:00,Monthly Hourly Load Values,19/08/2021,00:00:00,01:00:00,NL,100,10381.6325,10381.6325,12/04/2023 11:44,,0,3,8,0
2021-08-19 01:00:00,Monthly Hourly Load Values,19/08/2021,01:00:00,02:00:00,NL,100,10287.865,10287.865,12/04/2023 11:44,,1,3,8,0
2021-08-19 02:00:00,Monthly Hourly Load Values,19/08/2021,02:00:00,03:00:00,NL,100,10288.2,10288.2,12/04/2023 11:44,,2,3,8,0
2021-08-19 03:00:00,Monthly Hourly Load Values,19/08/2021,03:00:00,04:00:00,NL,100,10593.6925,10593.6925,12/04/2023 11:44,,3,3,8,0
2021-08-19 04:00:00,Monthly Hourly Load Values,19/08/2021,04:00:00,05:00:00,NL,100,11296.7375,11296.7375,12/04/2023 11:44,,4,3,8,0
2021-08-19 05:00:00,Monthly Hourly Load Values,19/08/2021,05:00:00,06:00:00,NL,100,12202.575,12202.575,12/04/2023 11:44,,5,3,8,0
2021-08-19 06:00:00,Monthly Hourly Load Values,19/08/2021,06:00:00,07:00:00,NL,100,13067.8125,13067.8125,12/04/2023 11:44,,6,3,8,0
2021-08-19 07:00:00,Monthly Hourly Load Values,19/08/2021,07:00:00,08:00:00,NL,100,13422.935,13422.935,12/04/2023 11:44,,7,3,8,0
2021-08-19 08:00:00,Monthly Hourly Load Values,19/08/2021,08:00:00,09:00:00,NL,100,13378.1775,13378.1775,12/04/2023 11:44,,8,3,8,0
2021-08-19 09:00:00,Monthly Hourly Load Values,19/08/2021,09:00:00,10:00:00,NL,100,13236.465,13236.465,12/04/2023 11:44,,9,3,8,0
2021-08-19 10:00:00,Monthly Hourly Load Values,19/08/2021,10:00:00,11:00:00,NL,100,13054.8675,13054.8675,12/04/2023 11:44,,10,3,8,0
2021-08-19 11:00:00,Monthly Hourly Load Values,19/08/2021,11:00:00,12:00:00,NL,100,13040.65,13040.65,12/04/2023 11:44,,11,3,8,0
2021-08-19 12:00:00,Monthly Hourly Load Values,19/08/2021,12:00:00,13:00:00,NL,100,12876.5575,12876.5575,12/04/2023 11:44,,12,3,8,0
2021-08-19 13:00:00,Monthly Hourly Load Values,19/08/2021,13:00:00,14:00:00,NL,100,12886.3025,12886.3025,12/04/2023 11:44,,13,3,8,0
2021-08-19 14:00:00,Monthly Hourly Load Values,19/08/2021,14:00:00,15:00:00,NL,100,13156.4425,13156.4425,12/04/2023 11:44,,14,3,8,0
2021-08-19 15:00:00,Monthly Hourly Load Values,19/08/2021,15:00:00,16:00:00,NL,100,13616.955,13616.955,12/04/2023 11:44,,15,3,8,0
2021-08-19 16:00:00,Monthly Hourly Load Values,19/08/2021,16:00:00,17:00:00,NL,100,13431.165,13431.165,12/04/2023 11:44,,16,3,8,0
2021-08-19 17:00:00,Monthly Hourly Load Values,19/08/2021,17:00:00,18:00:00,NL,100,13306.0825,13306.0825,12/04/2023 11:44,,17,3,8,0
2021-08-19 18:00:00,Monthly Hourly Load Values,19/08/2021,18:00:00,19:00:00,NL,100,13224.7925,13224.7925,12/04/2023 11:44,,18,3,8,0
2021-08-19 19:00:00,Monthly Hourly Load Values,19/08/2021,19:00:00,20:00:00,NL,100,13052.1425,13052.1425,12/04/2023 11:44,,19,3,8,0
2021-08-19 20:00:00,Monthly Hourly Load Values,19/08/2021,20:00:00,21:00:00,NL,100,12356.71,12356.71,12/04/2023 11:44,,20,3,8,0
2021-08-19 21:00:00,Monthly Hourly Load Values,19/08/2021,21:00:00,22:00:00,NL,100,11757.675,11757.675,12/04/2023 11:44,,21,3,8,0
2021-08-19 22:00:00,Monthly Hourly Load Values,19/08/2021,22:00:00,23:00:00,NL,100,11171.1575,11171.1575,12/04/2023 11:44,,22,3,8,0
2021-08-19 23:00:00,Monthly Hourly Load Values,19/08/2021,23:00:00,00:00:00,NL,100,10730.66,10730.66,12/04/2023 11:44,,23,3,8,0
2021-08-20 00:00:00,Monthly Hourly Load Values,20/08/2021,00:00:00,01:00:00,NL,100,10427.71,10427.71,12/04/2023 11:44,,0,4,8,0
2021-08-20 01:00:00,Monthly Hourly Load Values,20/08/2021,01:00:00,02:00:00,NL,100,10283.7275,10283.7275,12/04/2023 11:44,,1,4,8,0
2021-08-20 02:00:00,Monthly Hourly Load Values,20/08/2021,02:00:00,03:00:00,NL,100,10301.9775,10301.9775,12/04/2023 11:44,,2,4,8,0
2021-08-20 03:00:00,Monthly Hourly Load Values,20/08/2021,03:00:00,04:00:00,NL,100,10535.2725,10535.2725,12/04/2023 11:44,,3,4,8,0
2021-08-20 04:00:00,Monthly Hourly Load Values,20/08/2021,04:00:00,05:00:00,NL,100,11213.0625,11213.0625,12/04/2023 11:44,,4,4,8,0
2021-08-20 05:00:00,Monthly Hourly Load Values,20/08/2021,05:00:00,06:00:00,NL,100,11838.0075,11838.0075,12/04/2023 11:44,,5,4,8,0
2021-08-20 06:00:00,Monthly Hourly Load Values,20/08/2021,06:00:00,07:00:00,NL,100,12313.55,12313.55,12/04/2023 11:44,,6,4,8,0
2021-08-20 07:00:00,Monthly Hourly Load Values,20/08/2021,07:00:00,08:00:00,NL,100,12383.8425,12383.8425,12/04/2023 11:44,,7,4,8,0
2021-08-20 08:00:00,Monthly Hourly Load Values,20/08/2021,08:00:00,09:00:00,NL,100,12000.755,12000.755,12/04/2023 11:44,,8,4,8,0
